,x
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,1
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,1
3050,0
3051,0
3052,0
3053,0
3054,1
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,1
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,5
3143,5
3144,5
3145,5
3146,5
3147,5
3148,5
3149,5
3150,5
3151,5
3152,5
3153,5
3154,5
3155,5
3156,5
3157,5
3158,5
3159,5
3160,5
3161,5
3162,5
3163,5
3164,5
3165,5
3166,5
3167,5
3168,5
3169,5
3170,5
3171,5
3172,5
3173,5
3174,5
3175,5
3176,5
3177,5
3178,5
3179,5
3180,5
3181,5
3182,5
3183,5
3184,5
3185,5
3186,5
3187,5
3188,5
3189,5
3190,5
3191,5
3192,5
3193,5
3194,5
3195,5
3196,5
3197,5
3198,5
3199,5
3200,5
3201,5
3202,5
3203,5
3204,5
3205,5
3206,5
3207,5
3208,5
3209,5
3210,5
3211,5
3212,5
3213,5
3214,5
3215,5
3216,5
3217,5
3218,5
3219,5
3220,5
3221,5
3222,5
3223,5
3224,5
3225,5
3226,5
3227,5
3228,5
3229,5
3230,5
3231,5
3232,5
3233,5
3234,5
3235,5
3236,5
3237,5
3238,5
3239,5
3240,5
3241,5
3242,5
3243,5
3244,5
3245,5
3246,5
3247,5
3248,5
3249,5
3250,5
3251,5
3252,5
3253,5
3254,5
3255,5
3256,5
3257,5
3258,5
3259,5
3260,5
3261,5
3262,5
3263,5
3264,5
3265,5
3266,5
3267,5
3268,5
3269,5
3270,5
3271,5
3272,5
3273,5
3274,5
3275,5
3276,5
3277,5
3278,5
3279,5
3280,5
3281,5
3282,5
3283,5
3284,5
3285,5
3286,5
3287,5
3288,5
3289,5
3290,5
3291,5
3292,5
3293,5
3294,5
3295,5
3296,5
3297,5
3298,5
3299,5
3300,5
3301,5
3302,5
3303,5
3304,5
3305,5
3306,5
3307,5
3308,5
3309,5
3310,5
3311,5
3312,5
3313,5
3314,5
3315,5
3316,5
3317,5
3318,5
3319,5
3320,5
3321,5
3322,5
3323,5
3324,5
3325,5
3326,5
3327,5
3328,5
3329,5
3330,5
3331,5
3332,5
3333,5
3334,5
3335,5
3336,5
3337,5
3338,5
3339,5
3340,5
3341,5
3342,5
3343,5
3344,5
3345,5
3346,5
3347,5
3348,5
3349,5
3350,5
3351,5
3352,5
3353,5
3354,5
3355,5
3356,5
3357,5
3358,5
3359,5
3360,5
3361,5
3362,5
3363,4
3364,4
3365,4
3366,4
3367,4
3368,4
3369,4
3370,4
3371,4
3372,4
3373,4
3374,4
3375,4
3376,4
3377,4
3378,4
3379,4
3380,4
3381,4
3382,4
3383,4
3384,4
3385,4
3386,4
3387,4
3388,4
3389,4
3390,4
3391,4
3392,4
3393,4
3394,4
3395,4
3396,4
3397,1
3398,4
3399,4
3400,4
3401,4
3402,4
3403,4
3404,4
3405,4
3406,4
3407,4
3408,4
3409,4
3410,4
3411,4
3412,4
3413,4
3414,4
3415,4
3416,4
3417,4
3418,4
3419,4
3420,4
3421,4
3422,4
3423,4
3424,4
3425,4
3426,4
3427,4
3428,4
3429,4
3430,4
3431,4
3432,4
3433,4
3434,4
3435,4
3436,4
3437,4
3438,4
3439,4
3440,4
3441,4
3442,4
3443,4
3444,4
3445,4
3446,4
3447,4
3448,4
3449,4
3450,4
3451,4
3452,4
3453,4
3454,4
3455,4
3456,4
3457,4
3458,4
3459,4
3460,4
3461,4
3462,4
3463,4
3464,4
3465,4
3466,4
3467,4
3468,4
3469,4
3470,4
3471,4
3472,4
3473,4
3474,4
3475,4
3476,4
3477,4
3478,4
3479,4
3480,4
3481,4
3482,4
3483,4
3484,4
3485,4
3486,4
3487,4
3488,4
3489,4
3490,4
3491,4
3492,4
3493,4
3494,4
3495,4
3496,4
3497,4
3498,4
3499,4
3500,4
3501,4
3502,4
3503,4
3504,4
3505,4
3506,4
3507,4
3508,4
3509,4
3510,4
3511,4
3512,4
3513,4
3514,4
3515,4
3516,4
3517,4
3518,4
3519,4
3520,4
3521,4
3522,4
3523,4
3524,4
3525,4
3526,4
3527,4
3528,4
3529,4
3530,4
3531,4
3532,4
3533,4
3534,4
3535,4
3536,4
3537,4
3538,4
3539,4
3540,4
3541,4
3542,4
3543,4
3544,4
3545,4
3546,4
3547,4
3548,4
3549,4
3550,4
3551,4
3552,4
3553,4
3554,4
3555,4
3556,4
3557,4
3558,4
3559,4
3560,4
3561,4
3562,4
3563,4
3564,4
3565,4
3566,4
3567,4
3568,4
3569,4
3570,4
3571,4
3572,4
3573,4
3574,4
3575,4
3576,4
3577,4
3578,4
3579,4
3580,4
3581,4
3582,4
3583,4
3584,4
3585,4
3586,4
3587,4
3588,4
3589,4
3590,4
3591,4
3592,4
3593,4
3594,4
3595,4
3596,4
3597,4
3598,4
3599,4
3600,4
3601,4
3602,4
3603,4
3604,4
3605,4
3606,4
3607,4
3608,4
3609,4
3610,4
3611,4
3612,4
3613,4
3614,4
3615,4
3616,4
3617,4
3618,4
3619,4
3620,4
3621,4
3622,4
3623,4
3624,4
3625,4
3626,4
3627,4
3628,4
3629,4
3630,4
3631,4
3632,4
3633,0
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,0
3647,6
3648,6
3649,6
3650,6
3651,6
3652,6
3653,6
3654,6
3655,6
3656,6
3657,6
3658,6
3659,6
3660,6
3661,6
3662,6
3663,6
3664,6
3665,6
3666,6
3667,6
3668,6
3669,6
3670,6
3671,6
3672,6
3673,6
3674,6
3675,6
3676,6
3677,6
3678,6
3679,6
3680,6
3681,6
3682,6
3683,6
3684,6
3685,6
3686,6
3687,6
3688,6
3689,6
3690,6
3691,6
3692,6
3693,6
3694,6
3695,6
3696,6
3697,6
3698,6
3699,6
3700,6
3701,6
3702,6
3703,6
3704,6
3705,6
3706,6
3707,6
3708,6
3709,6
3710,6
3711,6
3712,6
3713,6
3714,6
3715,6
3716,6
3717,6
3718,6
3719,6
3720,6
3721,6
3722,6
3723,6
3724,6
3725,6
3726,6
3727,6
3728,6
3729,6
3730,6
3731,6
3732,6
3733,6
3734,6
3735,6
3736,6
3737,6
3738,6
3739,6
3740,6
3741,6
3742,6
3743,6
3744,6
3745,6
3746,6
3747,6
3748,6
3749,6
3750,6
3751,6
3752,6
3753,6
3754,6
3755,6
3756,6
3757,6
3758,6
3759,6
3760,6
3761,6
3762,6
3763,6
3764,6
3765,6
3766,6
3767,6
3768,6
3769,6
3770,6
3771,6
3772,6
3773,6
3774,6
3775,6
3776,6
3777,6
3778,6
3779,6
3780,6
3781,6
3782,6
3783,6
3784,6
3785,6
3786,6
3787,6
3788,6
3789,6
3790,6
3791,6
3792,6
3793,6
3794,6
3795,6
3796,6
3797,6
3798,6
3799,6
3800,6
3801,6
3802,6
3803,6
3804,6
3805,6
3806,6
3807,6
3808,6
3809,6
3810,6
3811,6
3812,6
3813,6
3814,6
3815,6
3816,6
3817,6
3818,6
3819,6
3820,6
3821,6
3822,6
3823,6
3824,6
3825,6
3826,6
3827,6
3828,6
3829,6
3830,6
3831,6
3832,6
3833,6
3834,6
3835,6
3836,6
3837,6
3838,6
3839,6
3840,6
3841,6
3842,6
3843,6
3844,6
3845,6
3846,6
3847,6
3848,6
3849,6
3850,6
3851,6
3852,6
3853,6
3854,6
3855,6
3856,6
3857,6
3858,6
3859,6
3860,6
3861,6
3862,6
3863,6
3864,6
3865,6
3866,6
3867,6
3868,6
3869,6
3870,6
3871,6
3872,6
3873,6
3874,6
3875,6
3876,6
3877,6
3878,6
3879,6
3880,6
3881,6
3882,6
3883,6
3884,6
3885,6
3886,6
3887,6
3888,6
3889,6
3890,6
3891,6
3892,6
3893,6
3894,6
3895,6
3896,6
3897,6
3898,6
3899,6
3900,6
3901,6
3902,6
3903,6
3904,6
3905,6
3906,6
3907,6
3908,6
3909,6
3910,6
3911,6
3912,6
3913,6
3914,6
3915,6
3916,6
3917,6
3918,6
3919,6
3920,6
3921,6
3922,6
3923,6
3924,6
3925,6
3926,6
3927,6
3928,6
3929,6
3930,6
3931,6
3932,6
3933,6
3934,6
3935,6
3936,6
3937,6
3938,6
3939,6
3940,6
3941,6
3942,6
3943,6
3944,6
3945,6
3946,6
3947,6
3948,6
3949,6
3950,6
3951,6
3952,6
3953,6
3954,6
3955,6
3956,6
3957,6
3958,6
3959,6
3960,6
3961,6
3962,6
3963,6
3964,6
3965,6
3966,6
3967,6
3968,6
3969,6
3970,6
3971,6
3972,6
3973,6
3974,6
3975,6
3976,6
3977,6
3978,6
3979,6
3980,6
3981,6
3982,6
3983,6
3984,6
3985,6
3986,6
3987,6
3988,6
3989,6
3990,6
3991,6
3992,6
3993,6
3994,6
3995,6
3996,6
3997,6
3998,6
3999,6
4000,6
4001,6
4002,6
4003,6
4004,6
4005,6
4006,6
4007,6
4008,6
4009,6
4010,6
4011,6
4012,6
4013,6
4014,6
4015,6
4016,6
4017,6
4018,6
4019,6
4020,6
4021,6
4022,6
4023,6
4024,6
4025,6
4026,6
4027,6
4028,6
4029,6
4030,6
4031,0
4032,2
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,1
4043,1
4044,0
4045,0
4046,1
4047,2
4048,0
4049,1
4050,0
4051,2
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,1
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,2
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,1
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,1
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,2
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,1
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,1
4152,0
4153,0
4154,0
4155,1
4156,0
4157,0
4158,0
4159,2
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,2
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,1
4187,0
4188,2
4189,2
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,2
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,1
4236,1
4237,0
4238,0
4239,0
4240,2
4241,1
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,2
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,0
4287,0
4288,0
4289,2
4290,0
4291,0
4292,0
4293,0
4294,0
4295,2
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,1
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,1
4332,0
4333,0
4334,1
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,1
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,1
4359,0
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,2
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,0
4378,0
4379,1
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,2
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,2
4424,0
4425,1
4426,0
4427,1
4428,0
4429,0
4430,0
4431,0
4432,0
4433,0
4434,2
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,1
4445,0
4446,2
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,1
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,5
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,1
4481,0
4482,1
4483,0
4484,2
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,1
4504,1
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,0
4514,0
4515,0
4516,0
4517,1
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,0
4528,1
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,0
4545,0
4546,0
4547,1
4548,0
4549,0
4550,0
4551,2
4552,0
4553,0
4554,1
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,2
4566,0
4567,0
4568,0
4569,0
4570,1
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,0
4578,1
4579,1
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,1
4587,6
4588,0
4589,1
4590,1
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,1
4601,1
4602,0
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,1
4629,0
4630,1
4631,0
4632,0
4633,0
4634,1
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,1
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,1
4665,0
4666,0
4667,0
4668,0
4669,1
4670,0
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,2
4682,0
4683,2
4684,0
4685,1
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,0
4693,1
4694,2
4695,1
4696,1
4697,1
4698,2
4699,1
4700,1
4701,1
4702,1
4703,1
4704,0
4705,1
4706,2
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,2
4719,2
4720,1
4721,1
4722,1
4723,1
4724,1
4725,2
4726,1
4727,2
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,2
4737,2
4738,1
4739,2
4740,1
4741,1
4742,1
4743,2
4744,1
4745,1
4746,1
4747,0
4748,2
4749,1
4750,1
4751,1
4752,2
4753,1
4754,1
4755,1
4756,2
4757,1
4758,2
4759,0
4760,1
4761,2
4762,1
4763,1
4764,2
4765,1
4766,2
4767,1
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,0
4775,1
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,2
4785,1
4786,2
4787,0
4788,1
4789,1
4790,1
4791,1
4792,1
4793,1
4794,0
4795,1
4796,2
4797,2
4798,1
4799,0
4800,1
4801,1
4802,1
4803,2
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0
4812,1
4813,2
4814,1
4815,1
4816,1
4817,1
4818,2
4819,0
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,2
4827,2
4828,1
4829,1
4830,2
4831,0
4832,1
4833,1
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,2
4844,0
4845,2
4846,6
4847,1
4848,1
4849,1
4850,2
4851,1
4852,1
4853,1
4854,0
4855,1
4856,1
4857,1
4858,2
4859,1
4860,1
4861,1
4862,1
4863,1
4864,2
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,2
4872,1
4873,2
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,2
4887,1
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,2
4898,1
4899,2
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,0
4907,1
4908,2
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,5
4917,2
4918,1
4919,1
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,1
4930,1
4931,2
4932,1
4933,0
4934,0
4935,1
4936,1
4937,1
4938,2
4939,1
4940,0
4941,2
4942,1
4943,1
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,1
4951,1
4952,0
4953,1
4954,1
4955,1
4956,1
4957,1
4958,2
4959,1
4960,1
4961,2
4962,1
4963,0
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,2
4972,1
4973,1
4974,1
4975,1
4976,1
4977,1
4978,0
4979,2
4980,1
4981,1
4982,1
4983,1
4984,0
4985,1
4986,1
4987,2
4988,1
4989,1
4990,1
4991,2
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,2
5001,1
5002,1
5003,1
5004,1
5005,1
5006,1
5007,1
5008,2
5009,1
5010,2
5011,1
5012,2
5013,1
5014,2
5015,0
5016,2
5017,1
5018,1
5019,2
5020,1
5021,1
5022,1
5023,1
5024,2
5025,1
5026,2
5027,1
5028,1
5029,1
5030,1
5031,2
5032,2
5033,1
5034,1
5035,0
5036,0
5037,2
5038,1
5039,1
5040,1
5041,1
5042,1
5043,2
5044,1
5045,2
5046,1
5047,2
5048,1
5049,1
5050,1
5051,1
5052,2
5053,0
5054,0
5055,1
5056,2
5057,1
5058,1
5059,1
5060,1
5061,1
5062,2
5063,1
5064,0
5065,1
5066,1
5067,0
5068,2
5069,2
5070,1
5071,1
5072,1
5073,2
5074,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,1
5081,2
5082,2
5083,1
5084,1
5085,1
5086,1
5087,1
5088,1
5089,1
5090,1
5091,1
5092,1
5093,2
5094,1
5095,2
5096,1
5097,1
5098,1
5099,1
5100,1
5101,0
5102,2
5103,1
5104,2
5105,1
5106,1
5107,1
5108,1
5109,1
5110,2
5111,1
5112,1
5113,1
5114,1
5115,1
5116,1
5117,2
5118,1
5119,1
5120,2
5121,1
5122,1
5123,2
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,2
5131,0
5132,1
5133,0
5134,2
5135,2
5136,2
5137,1
5138,1
5139,1
5140,1
5141,1
5142,1
5143,2
5144,1
5145,2
5146,1
5147,1
5148,1
5149,0
5150,1
5151,2
5152,1
5153,2
5154,1
5155,2
5156,1
5157,1
5158,1
5159,0
5160,2
5161,1
5162,1
5163,0
5164,1
5165,1
5166,1
5167,1
5168,1
5169,0
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,2
5177,1
5178,1
5179,2
5180,2
5181,1
5182,1
5183,1
5184,2
5185,1
5186,0
5187,1
5188,2
5189,0
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,2
5197,1
5198,1
5199,1
5200,1
5201,1
5202,6
5203,0
5204,1
5205,1
5206,2
5207,1
5208,2
5209,2
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,1
5218,2
5219,1
5220,1
5221,2
5222,0
5223,2
5224,2
5225,1
5226,1
5227,1
5228,2
5229,1
5230,2
5231,2
5232,1
5233,1
5234,1
5235,1
5236,1
5237,0
5238,1
5239,1
5240,1
5241,1
5242,0
5243,1
5244,2
5245,1
5246,1
5247,1
5248,2
5249,0
5250,2
5251,1
5252,0
5253,1
5254,1
5255,0
5256,1
5257,0
5258,1
5259,1
5260,1
5261,1
5262,2
5263,2
5264,1
5265,0
5266,2
5267,0
5268,1
5269,1
5270,1
5271,1
5272,1
5273,2
5274,1
5275,1
5276,2
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,0
5284,1
5285,2
5286,1
5287,1
5288,2
5289,1
5290,1
5291,1
5292,1
5293,1
5294,1
5295,1
5296,2
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,2
5308,1
5309,1
5310,2
5311,1
5312,2
5313,1
5314,2
5315,2
5316,1
5317,1
5318,2
5319,1
5320,1
5321,1
5322,1
5323,1
5324,4
5325,1
5326,1
5327,1
5328,2
5329,2
5330,2
5331,1
5332,2
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,0
5341,1
5342,0
5343,1
5344,2
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,2
5354,2
5355,2
5356,1
5357,1
5358,2
5359,1
5360,1
5361,1
5362,1
5363,1
5364,1
5365,0
5366,0
5367,1
5368,1
5369,1
5370,1
5371,1
5372,1
5373,0
5374,2
5375,1
5376,2
5377,0
5378,2
5379,1
5380,1
5381,0
5382,1
5383,2
5384,1
5385,2
5386,2
5387,2
5388,1
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,2
5400,1
5401,0
5402,6
5403,1
5404,1
5405,1
5406,1
5407,0
5408,1
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,2
5416,2
5417,1
5418,0
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,0
5427,1
5428,1
5429,1
5430,1
5431,2
5432,1
5433,1
5434,1
5435,1
5436,2
5437,1
5438,1
5439,1
5440,2
5441,1
5442,1
5443,1
5444,2
5445,1
5446,2
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,2
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,1
5472,2
5473,1
5474,2
5475,1
5476,1
5477,1
5478,1
5479,1
5480,2
5481,0
5482,1
5483,1
5484,2
5485,1
5486,1
5487,1
5488,1
5489,1
5490,2
5491,1
5492,1
5493,1
5494,0
5495,1
5496,1
5497,1
5498,1
5499,1
5500,1
5501,0
5502,1
5503,1
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,2
5514,0
5515,1
5516,2
5517,1
5518,1
5519,2
5520,1
5521,2
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,1
5533,1
5534,1
5535,1
5536,1
5537,2
5538,1
5539,1
5540,1
5541,1
5542,2
5543,1
5544,1
5545,2
5546,1
5547,1
5548,1
5549,1
5550,0
5551,1
5552,1
5553,1
5554,1
5555,1
5556,2
5557,1
5558,1
5559,1
5560,0
5561,2
5562,1
5563,2
5564,1
5565,1
5566,1
5567,1
5568,1
5569,2
5570,1
5571,1
5572,0
5573,1
5574,1
5575,2
5576,1
5577,2
5578,1
5579,1
5580,2
5581,1
5582,1
5583,1
5584,1
5585,1
5586,1
5587,1
5588,2
5589,1
5590,0
5591,1
5592,0
5593,1
5594,0
5595,2
5596,0
5597,1
5598,2
5599,1
5600,1
5601,0
5602,1
5603,1
5604,1
5605,1
5606,1
5607,2
5608,1
5609,1
5610,1
5611,1
5612,1
5613,1
5614,0
5615,1
5616,1
5617,1
5618,1
5619,1
5620,2
5621,1
5622,2
5623,1
5624,1
5625,2
5626,1
5627,1
5628,1
5629,1
5630,1
5631,1
5632,2
5633,2
5634,1
5635,0
5636,1
5637,1
5638,2
5639,1
5640,0
5641,1
5642,1
5643,2
5644,2
5645,1
5646,1
5647,1
5648,1
5649,1
5650,2
5651,1
5652,1
5653,1
5654,1
5655,1
5656,0
5657,2
5658,1
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,1
5667,1
5668,0
5669,1
5670,1
5671,1
5672,0
5673,1
5674,1
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,2
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,1
5691,1
5692,1
5693,2
5694,0
5695,1
5696,1
5697,1
5698,1
5699,1
5700,2
5701,1
5702,0
5703,1
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,2
5717,2
5718,1
5719,1
5720,1
5721,2
5722,1
5723,1
5724,1
5725,1
5726,0
5727,1
5728,1
5729,0
5730,2
5731,0
5732,1
5733,1
5734,1
5735,1
5736,0
5737,1
5738,2
5739,0
5740,1
5741,2
5742,1
5743,1
5744,1
5745,1
5746,2
5747,1
5748,1
5749,1
5750,2
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,1
5761,1
5762,2
5763,1
5764,2
5765,1
5766,1
5767,1
5768,1
5769,1
5770,2
5771,1
5772,1
5773,1
5774,1
5775,1
5776,1
5777,1
5778,1
5779,2
5780,2
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,1
5788,2
5789,1
5790,2
5791,1
5792,2
5793,2
5794,1
5795,1
5796,1
