,x
2998,13
2999,11
3000,13
3001,12
3002,12
3003,8
3004,11
3005,13
3006,8
3007,13
3008,2
3009,12
3010,10
3011,8
3012,13
3013,5
3014,10
3015,2
3016,12
3017,2
3018,8
3019,8
3020,8
3021,8
3022,6
3023,6
3024,6
3025,8
3026,8
3027,8
3028,6
3029,6
3030,8
3031,8
3032,8
3033,8
3034,10
3035,8
3036,8
3037,13
3038,8
3039,1
3040,13
3041,13
3042,13
3043,13
3044,13
3045,10
3046,13
3047,8
3048,8
3049,8
3050,10
3051,0
3052,8
3053,2
3054,12
3055,13
3056,13
3057,13
3058,2
3059,12
3060,13
3061,2
3062,12
3063,1
3064,12
3065,10
3066,6
3067,6
3068,8
3069,0
3070,8
3071,8
3072,8
3073,8
3074,8
3075,6
3076,8
3077,8
3078,8
3079,8
3080,8
3081,8
3082,6
3083,1
3084,8
3085,6
3086,6
3087,8
3088,8
3089,8
3090,8
3091,8
3092,8
3093,8
3094,8
3095,8
3096,8
3097,8
3098,8
3099,6
3100,6
3101,8
3102,8
3103,3
3104,2
3105,10
3106,10
3107,13
3108,13
3109,10
3110,13
3111,13
3112,13
3113,13
3114,10
3115,13
3116,10
3117,13
3118,10
3119,13
3120,10
3121,13
3122,13
3123,13
3124,13
3125,10
3126,13
3127,10
3128,10
3129,13
3130,10
3131,13
3132,13
3133,8
3134,2
3135,8
3136,6
3137,8
3138,6
3139,8
3140,8
3141,6
3142,2
3143,8
3144,8
3145,8
3146,6
3147,13
3148,13
3149,13
3150,13
3151,10
3152,13
3153,13
3154,10
3155,2
3156,10
3157,13
3158,13
3159,13
3160,10
3161,10
3162,13
3163,13
3164,10
3165,10
3166,13
3167,13
3168,8
3169,9
3170,0
3171,9
3172,9
3173,9
3174,9
3175,9
3176,0
3177,9
3178,9
3179,9
3180,9
3181,9
3182,0
3183,9
3184,9
3185,9
3186,9
3187,9
3188,9
3189,9
3190,9
3191,9
3192,9
3193,9
3194,9
3195,9
3196,9
3197,9
3198,9
3199,9
3200,9
3201,9
3202,9
3203,9
3204,9
3205,9
3206,9
3207,9
3208,9
3209,11
3210,11
3211,11
3212,13
3213,11
3214,11
3215,11
3216,11
3217,11
3218,11
3219,11
3220,11
3221,11
3222,11
3223,11
3224,11
3225,11
3226,11
3227,11
3228,11
3229,11
3230,0
3231,0
3232,11
3233,11
3234,11
3235,2
3236,11
3237,13
3238,11
3239,11
3240,11
3241,11
3242,11
3243,11
3244,13
3245,11
3246,11
3247,12
3248,8
3249,12
3250,10
3251,12
3252,12
3253,13
3254,13
3255,12
3256,8
3257,13
3258,0
3259,12
3260,12
3261,12
3262,2
3263,12
3264,12
3265,0
3266,13
3267,12
3268,12
3269,0
3270,12
3271,8
3272,11
3273,12
3274,0
3275,12
3276,12
3277,12
3278,0
3279,0
3280,2
3281,8
3282,8
3283,6
3284,8
3285,8
3286,8
3287,8
3288,6
3289,8
3290,8
3291,8
3292,8
3293,0
3294,6
3295,8
3296,6
3297,8
3298,8
3299,0
3300,8
3301,8
3302,8
3303,6
3304,6
3305,6
3306,6
3307,8
3308,6
3309,8
3310,8
3311,8
3312,8
3313,6
3314,2
3315,8
3316,6
3317,8
3318,8
3319,8
3320,6
3321,8
3322,8
3323,8
3324,8
3325,8
3326,8
3327,8
3328,8
3329,8
3330,8
3331,8
3332,8
3333,8
3334,8
3335,6
3336,8
3337,8
3338,8
3339,6
3340,8
3341,8
3342,8
3343,2
3344,6
3345,8
3346,8
3347,8
3348,8
3349,8
3350,6
3351,8
3352,13
3353,12
3354,12
3355,12
3356,0
3357,13
3358,8
3359,13
3360,13
3361,8
3362,13
3363,8
3364,13
3365,8
3366,13
3367,2
3368,13
3369,0
3370,8
3371,0
3372,13
3373,13
3374,8
3375,13
3376,8
3377,8
3378,12
3379,8
3380,8
3381,10
3382,8
3383,0
3384,8
3385,8
3386,12
3387,13
3388,10
3389,1
3390,1
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,9
3398,9
3399,1
3400,1
3401,2
3402,1
3403,1
3404,11
3405,9
3406,9
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,9
3415,11
3416,0
3417,1
3418,11
3419,0
3420,1
3421,0
3422,1
3423,0
3424,0
3425,5
3426,6
3427,6
3428,8
3429,8
3430,2
3431,6
3432,6
3433,6
3434,8
3435,6
3436,8
3437,6
3438,6
3439,8
3440,6
3441,6
3442,6
3443,6
3444,2
3445,6
3446,8
3447,0
3448,6
3449,6
3450,2
3451,6
3452,6
3453,6
3454,6
3455,6
3456,8
3457,8
3458,6
3459,8
3460,6
3461,6
3462,6
3463,11
3464,11
3465,11
3466,11
3467,11
3468,11
3469,11
3470,11
3471,11
3472,11
3473,11
3474,1
3475,11
3476,11
3477,11
3478,11
3479,11
3480,11
3481,0
3482,11
3483,11
3484,11
3485,11
3486,11
3487,11
3488,11
3489,0
3490,11
3491,0
3492,11
3493,11
3494,11
3495,11
3496,11
3497,11
3498,0
3499,11
3500,11
3501,9
3502,9
3503,9
3504,9
3505,9
3506,9
3507,9
3508,3
3509,9
3510,9
3511,0
3512,9
3513,9
3514,9
3515,9
3516,11
3517,9
3518,9
3519,9
3520,11
3521,9
3522,9
3523,9
3524,1
3525,1
3526,0
3527,9
3528,9
3529,9
3530,1
3531,1
3532,9
3533,9
3534,9
3535,9
3536,11
3537,1
3538,4
3539,11
3540,1
3541,11
3542,11
3543,11
3544,11
3545,11
3546,2
3547,2
3548,11
3549,0
3550,11
3551,10
3552,11
3553,11
3554,11
3555,11
3556,13
3557,11
3558,13
3559,11
3560,11
3561,11
3562,11
3563,11
3564,2
3565,13
3566,11
3567,11
3568,12
3569,2
3570,11
3571,11
3572,11
3573,11
3574,11
3575,12
3576,6
3577,8
3578,8
3579,6
3580,6
3581,8
3582,8
3583,8
3584,6
3585,6
3586,8
3587,8
3588,6
3589,8
3590,6
3591,6
3592,6
3593,6
3594,8
3595,8
3596,6
3597,8
3598,8
3599,8
3600,6
3601,8
3602,8
3603,16
3604,6
3605,6
3606,8
3607,6
3608,8
3609,8
3610,6
3611,6
3612,6
3613,6
3614,6
3615,5
3616,5
3617,2
3618,5
3619,5
3620,5
3621,5
3622,5
3623,5
3624,5
3625,5
3626,5
3627,5
3628,5
3629,5
3630,5
3631,5
3632,5
3633,5
3634,5
3635,5
3636,5
3637,5
3638,5
3639,5
3640,5
3641,5
3642,5
3643,5
3644,5
3645,5
3646,5
3647,5
3648,5
3649,5
3650,5
3651,5
3652,5
3653,5
3654,5
3655,5
3656,5
3657,5
3658,1
3659,1
3660,0
3661,0
3662,1
3663,1
3664,1
3665,0
3666,3
3667,0
3668,1
3669,1
3670,1
3671,0
3672,1
3673,0
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,3
3688,1
3689,0
3690,1
3691,1
3692,1
3693,1
3694,1
3695,0
3696,2
3697,5
3698,0
3699,1
3700,9
3701,1
3702,1
3703,1
3704,1
3705,2
3706,2
3707,0
3708,0
3709,0
3710,5
3711,5
3712,2
3713,2
3714,2
3715,1
3716,2
3717,2
3718,2
3719,0
3720,2
3721,2
3722,2
3723,1
3724,0
3725,2
3726,2
3727,5
3728,1
3729,2
3730,5
3731,2
3732,5
3733,5
3734,2
3735,2
3736,2
3737,1
3738,2
3739,5
3740,5
3741,0
3742,5
3743,0
3744,5
3745,5
3746,2
3747,0
3748,0
3749,5
3750,0
3751,1
3752,0
3753,1
3754,1
3755,5
3756,0
3757,3
3758,0
3759,9
3760,0
3761,0
3762,2
3763,9
3764,5
3765,0
3766,0
3767,0
3768,5
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,1
3779,9
3780,9
3781,1
3782,1
3783,0
3784,2
3785,5
3786,5
3787,0
3788,0
3789,0
3790,0
3791,1
3792,0
3793,0
3794,1
3795,1
3796,5
3797,0
3798,3
3799,0
3800,0
3801,0
3802,0
3803,5
3804,0
3805,1
3806,0
3807,0
3808,2
3809,1
3810,5
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,5
3819,2
3820,1
3821,0
3822,2
3823,5
3824,5
3825,5
3826,2
3827,0
3828,5
3829,5
3830,5
3831,5
3832,5
3833,0
3834,2
3835,0
3836,0
3837,5
3838,5
3839,1
3840,0
3841,5
3842,0
3843,2
3844,0
3845,2
3846,0
3847,2
3848,0
3849,0
3850,16
3851,1
3852,2
3853,0
3854,2
3855,2
3856,5
3857,5
3858,0
3859,1
3860,1
3861,0
3862,1
3863,2
3864,2
3865,1
3866,3
3867,1
3868,0
3869,1
3870,1
3871,0
3872,0
3873,5
3874,1
3875,1
3876,2
3877,0
3878,1
3879,1
3880,0
3881,1
3882,1
3883,0
3884,3
3885,3
3886,1
3887,9
3888,3
3889,1
3890,1
3891,1
3892,9
3893,5
3894,2
3895,9
3896,5
3897,0
3898,0
3899,1
3900,1
3901,0
3902,0
3903,1
3904,0
3905,1
3906,0
3907,1
3908,1
3909,1
3910,0
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,0
3918,1
3919,0
3920,0
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,0
3928,2
3929,2
3930,2
3931,2
3932,2
3933,2
3934,2
3935,2
3936,2
3937,0
3938,0
3939,0
3940,0
3941,2
3942,15
3943,0
3944,1
3945,0
3946,2
3947,5
3948,2
3949,0
3950,2
3951,1
3952,2
3953,2
3954,2
3955,0
3956,2
3957,2
3958,1
3959,2
3960,1
3961,2
3962,0
3963,5
3964,0
3965,0
3966,9
3967,5
3968,2
3969,5
3970,0
3971,1
3972,0
3973,0
3974,0
3975,3
3976,0
3977,1
3978,0
3979,0
3980,0
3981,0
3982,0
3983,1
3984,0
3985,0
3986,0
3987,0
3988,0
3989,1
3990,1
3991,0
3992,9
3993,1
3994,2
3995,0
3996,0
3997,1
3998,0
3999,0
4000,0
4001,1
4002,0
4003,1
4004,5
4005,0
4006,2
4007,0
4008,0
4009,2
4010,0
4011,1
4012,3
4013,0
4014,1
4015,1
4016,1
4017,1
4018,1
4019,1
4020,2
4021,0
4022,2
4023,1
4024,15
4025,1
4026,2
4027,1
4028,1
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,17
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,0
4086,2
4087,2
4088,0
4089,0
4090,2
4091,2
4092,2
4093,2
4094,2
4095,2
4096,2
4097,2
4098,5
4099,5
4100,0
4101,5
4102,2
4103,5
4104,2
4105,5
4106,3
4107,0
4108,2
4109,2
4110,2
4111,5
4112,2
4113,5
4114,5
4115,2
4116,0
4117,2
4118,2
4119,2
4120,5
4121,5
4122,5
4123,2
4124,2
4125,2
4126,2
4127,2
4128,0
4129,2
4130,0
4131,2
4132,1
4133,1
4134,0
4135,0
4136,0
4137,1
4138,1
4139,1
4140,1
4141,3
4142,1
4143,1
4144,0
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,0
4154,0
4155,9
4156,0
4157,0
4158,1
4159,1
4160,1
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,2
4168,0
4169,1
4170,0
4171,2
4172,0
4173,0
4174,2
4175,0
4176,0
4177,0
4178,2
4179,0
4180,0
4181,0
4182,0
4183,1
4184,1
4185,1
4186,1
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,1
4194,1
4195,1
4196,0
4197,0
4198,0
4199,0
4200,0
4201,2
4202,0
4203,0
4204,1
4205,0
4206,2
4207,15
4208,0
4209,5
4210,0
4211,0
4212,0
4213,0
4214,0
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,1
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,1
4245,0
4246,0
4247,3
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,5
4258,5
4259,5
4260,5
4261,5
4262,5
4263,5
4264,5
4265,5
4266,5
4267,5
4268,5
4269,5
4270,5
4271,5
4272,5
4273,5
4274,5
4275,5
4276,5
4277,5
4278,5
4279,5
4280,5
4281,5
4282,5
4283,5
4284,5
4285,2
4286,2
4287,13
4288,2
4289,2
4290,2
4291,2
4292,2
4293,2
4294,2
4295,2
4296,13
4297,2
4298,2
4299,0
4300,2
4301,2
4302,2
4303,2
4304,2
4305,5
4306,2
4307,2
4308,0
4309,2
4310,2
4311,5
4312,5
4313,3
4314,0
4315,2
4316,5
4317,1
4318,1
4319,5
4320,0
4321,1
4322,1
4323,1
4324,18
4325,1
4326,3
4327,1
4328,14
4329,1
4330,1
4331,1
4332,1
4333,0
4334,1
4335,0
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,0
4344,1
4345,1
4346,1
4347,0
4348,5
4349,1
4350,2
4351,0
4352,0
4353,5
4354,2
4355,3
4356,5
4357,5
4358,2
4359,5
4360,2
4361,5
4362,1
4363,5
4364,5
4365,2
4366,1
4367,2
4368,2
4369,2
4370,1
4371,3
4372,1
4373,2
4374,0
4375,2
4376,2
4377,2
4378,2
4379,5
4380,5
4381,1
4382,0
4383,2
4384,2
4385,2
4386,0
4387,2
4388,0
4389,5
4390,14
4391,2
4392,2
4393,2
4394,2
4395,2
4396,2
4397,2
4398,3
4399,2
4400,2
4401,2
4402,0
4403,2
4404,2
4405,0
4406,5
4407,1
4408,5
4409,3
4410,5
4411,3
4412,2
4413,2
4414,5
4415,2
4416,0
4417,2
4418,2
4419,0
4420,5
4421,5
4422,5
4423,0
4424,2
4425,2
4426,1
4427,2
4428,2
4429,2
4430,2
4431,2
4432,0
4433,2
4434,2
4435,0
4436,2
4437,1
4438,0
4439,0
4440,1
4441,2
4442,2
4443,2
4444,2
4445,0
4446,1
4447,1
4448,2
4449,2
4450,5
4451,1
4452,5
4453,2
4454,1
4455,2
4456,3
4457,5
4458,2
4459,5
4460,2
4461,2
4462,5
4463,2
4464,2
4465,0
4466,5
4467,5
4468,0
4469,0
4470,2
4471,5
4472,1
4473,2
4474,5
4475,1
4476,2
4477,5
4478,2
4479,2
4480,1
4481,1
4482,2
4483,1
4484,2
4485,0
4486,2
4487,2
4488,1
4489,1
4490,0
4491,2
4492,2
4493,2
4494,2
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,0
4505,1
4506,0
4507,1
4508,1
4509,1
4510,0
4511,0
4512,0
4513,1
4514,1
4515,2
4516,5
4517,5
4518,2
4519,2
4520,5
4521,0
4522,2
4523,0
4524,2
4525,2
4526,5
4527,0
4528,2
4529,1
4530,0
4531,5
4532,2
4533,0
4534,2
4535,2
4536,2
4537,2
4538,5
4539,4
4540,2
4541,2
4542,2
4543,0
4544,2
4545,5
4546,2
4547,1
4548,2
4549,2
4550,1
4551,2
4552,2
4553,2
4554,2
4555,5
4556,2
4557,5
4558,5
4559,5
4560,0
4561,2
4562,2
4563,5
4564,2
4565,1
4566,2
4567,2
4568,2
4569,5
4570,2
4571,2
4572,2
4573,2
4574,5
4575,5
4576,2
4577,2
4578,5
4579,2
4580,4
4581,1
4582,5
4583,2
4584,5
4585,2
4586,2
4587,2
4588,2
4589,0
4590,2
4591,0
4592,5
4593,2
4594,2
4595,1
4596,0
4597,2
4598,3
4599,2
4600,1
4601,4
4602,5
4603,2
4604,2
4605,1
4606,0
4607,2
4608,0
4609,5
4610,2
4611,2
4612,1
4613,0
4614,5
4615,1
4616,5
4617,1
4618,2
4619,2
4620,0
4621,5
4622,5
4623,2
4624,2
4625,0
4626,1
4627,0
4628,1
4629,1
4630,1
4631,1
4632,0
4633,1
4634,1
4635,0
4636,0
4637,1
4638,0
4639,1
4640,1
4641,1
4642,3
4643,1
4644,1
4645,1
4646,3
4647,1
4648,0
4649,1
4650,1
4651,0
4652,1
4653,1
4654,1
4655,0
4656,5
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,0
4664,0
4665,1
4666,3
4667,1
4668,0
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,0
4679,1
4680,1
4681,1
4682,1
4683,0
4684,0
4685,4
4686,1
4687,1
4688,1
4689,1
4690,1
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,2
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,2
4714,1
4715,0
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,1
4723,0
4724,1
4725,1
4726,2
4727,2
4728,2
4729,0
4730,0
4731,2
4732,5
4733,1
4734,5
4735,0
4736,0
4737,0
4738,2
4739,2
4740,0
4741,0
4742,0
4743,0
4744,0
4745,5
4746,0
4747,0
4748,0
4749,0
4750,2
4751,2
4752,0
4753,0
4754,5
4755,2
4756,3
4757,5
4758,4
4759,2
4760,2
4761,2
4762,5
4763,3
4764,0
4765,2
4766,2
4767,2
4768,2
4769,2
4770,1
4771,2
4772,2
4773,2
4774,2
4775,2
4776,0
4777,0
4778,0
4779,0
4780,0
4781,1
4782,0
4783,1
4784,9
4785,5
4786,0
4787,0
4788,1
4789,0
4790,0
4791,0
4792,9
4793,0
4794,3
4795,0
4796,0
4797,2
4798,0
4799,0
4800,1
4801,0
4802,1
4803,2
4804,2
4805,0
4806,5
4807,2
4808,2
4809,2
4810,0
4811,1
4812,5
4813,4
4814,0
4815,2
4816,5
4817,0
4818,2
4819,0
4820,1
4821,5
4822,5
4823,0
4824,0
4825,5
4826,0
4827,2
4828,0
4829,2
4830,2
4831,5
4832,0
4833,5
4834,0
4835,2
4836,2
4837,2
4838,2
4839,2
4840,5
4841,2
4842,5
4843,2
4844,2
4845,5
4846,5
4847,2
4848,5
4849,15
4850,0
4851,2
4852,4
4853,0
4854,1
4855,3
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,1
4863,0
4864,0
4865,0
4866,13
4867,11
4868,13
4869,11
4870,11
4871,11
4872,11
4873,11
4874,2
4875,11
4876,11
4877,11
4878,11
4879,0
4880,11
4881,11
4882,0
4883,11
4884,0
4885,11
4886,11
4887,11
4888,11
4889,11
4890,13
4891,11
4892,11
4893,11
4894,11
4895,11
4896,11
4897,11
4898,11
4899,11
4900,11
4901,11
4902,11
4903,11
4904,11
4905,11
4906,11
4907,11
4908,11
4909,11
4910,11
4911,11
4912,9
4913,9
4914,9
4915,9
4916,9
4917,9
4918,0
4919,9
4920,9
4921,9
4922,9
4923,9
4924,9
4925,9
4926,1
4927,9
4928,9
4929,1
4930,0
4931,9
4932,9
4933,9
4934,9
4935,0
4936,1
4937,0
4938,9
4939,1
4940,9
4941,1
4942,9
4943,9
4944,9
4945,9
4946,9
4947,9
4948,9
4949,0
4950,9
4951,9
4952,9
4953,9
4954,9
4955,0
4956,9
4957,0
4958,9
4959,6
4960,8
4961,6
4962,8
4963,6
4964,8
4965,8
4966,8
4967,6
4968,8
4969,8
4970,8
4971,8
4972,8
4973,8
4974,8
4975,8
4976,6
4977,8
4978,8
4979,8
4980,8
4981,8
4982,2
4983,8
4984,8
4985,0
4986,8
4987,2
4988,8
4989,8
4990,2
4991,8
4992,8
4993,6
4994,8
4995,8
4996,8
4997,8
4998,8
4999,3
5000,6
5001,8
5002,8
5003,8
5004,6
5005,6
5006,13
5007,13
5008,0
5009,12
5010,8
5011,8
5012,0
5013,8
5014,8
5015,8
5016,2
5017,0
5018,12
5019,0
5020,10
5021,13
5022,12
5023,3
5024,8
5025,12
5026,12
5027,12
5028,13
5029,0
5030,12
5031,2
5032,13
5033,12
5034,0
5035,8
5036,8
5037,12
5038,12
5039,8
5040,12
5041,8
5042,2
5043,10
5044,6
5045,12
5046,0
5047,0
5048,12
5049,8
5050,8
5051,12
5052,8
5053,8
5054,8
5055,8
5056,8
5057,13
5058,8
5059,13
5060,12
5061,10
5062,10
5063,12
5064,8
5065,13
5066,8
5067,8
5068,10
5069,8
5070,8
5071,13
5072,12
5073,10
5074,8
5075,8
5076,10
5077,10
5078,8
5079,8
5080,12
5081,8
5082,8
5083,8
5084,12
5085,12
5086,13
5087,8
5088,8
5089,8
5090,8
5091,10
5092,8
5093,8
5094,8
5095,13
5096,8
5097,8
5098,8
5099,8
5100,6
5101,8
5102,8
5103,8
5104,6
5105,8
5106,8
5107,8
5108,8
5109,8
5110,8
5111,7
5112,6
5113,7
5114,8
5115,8
5116,8
5117,8
5118,6
5119,8
5120,8
5121,8
5122,8
5123,8
5124,6
5125,8
5126,8
5127,6
5128,8
5129,8
5130,8
5131,8
5132,8
5133,8
5134,8
5135,6
5136,6
5137,8
5138,6
5139,8
5140,8
5141,8
5142,8
5143,8
5144,9
5145,9
5146,9
5147,9
5148,9
5149,9
5150,9
5151,11
5152,9
5153,9
5154,9
5155,9
5156,9
5157,9
5158,9
5159,9
5160,9
5161,9
5162,9
5163,9
5164,9
5165,9
5166,9
5167,9
5168,9
5169,9
5170,9
5171,9
5172,9
5173,9
5174,9
5175,9
5176,9
5177,9
5178,9
5179,9
5180,9
5181,9
5182,9
5183,9
5184,11
5185,9
5186,9
5187,9
5188,9
5189,9
5190,9
5191,9
5192,11
5193,11
5194,11
5195,11
5196,11
5197,11
5198,11
5199,13
5200,11
5201,11
5202,11
5203,11
5204,11
5205,11
5206,11
5207,11
5208,11
5209,11
5210,11
5211,11
5212,11
5213,11
5214,11
5215,11
5216,11
5217,13
5218,11
5219,11
5220,11
5221,11
5222,11
5223,13
5224,11
5225,11
5226,11
5227,11
5228,11
5229,11
5230,11
5231,11
5232,11
5233,11
5234,12
5235,12
5236,12
5237,13
5238,12
5239,8
5240,13
5241,12
5242,12
5243,10
5244,12
5245,8
5246,12
5247,12
5248,13
5249,12
5250,12
5251,12
5252,8
5253,12
5254,12
5255,12
5256,11
5257,9
5258,12
5259,12
5260,12
5261,12
5262,12
5263,12
5264,9
5265,9
5266,9
5267,9
5268,9
5269,9
5270,9
5271,9
5272,9
5273,9
5274,9
5275,9
5276,9
5277,9
5278,9
5279,11
5280,9
5281,9
5282,9
5283,9
5284,9
5285,9
5286,9
5287,9
5288,6
5289,6
5290,8
5291,8
5292,6
5293,8
5294,9
5295,9
5296,6
5297,6
5298,7
5299,7
5300,8
5301,8
5302,8
5303,6
5304,8
5305,8
5306,6
5307,6
5308,6
5309,6
5310,8
5311,6
5312,8
5313,6
5314,6
5315,8
5316,8
5317,8
5318,6
5319,6
5320,8
5321,8
5322,8
5323,8
5324,8
5325,6
5326,8
5327,8
5328,8
5329,8
5330,8
5331,8
5332,8
5333,6
5334,8
5335,6
5336,8
5337,8
5338,8
5339,11
5340,11
5341,11
5342,11
5343,11
5344,11
5345,11
5346,11
5347,11
5348,13
5349,11
5350,11
5351,11
5352,11
5353,11
5354,11
5355,11
5356,11
5357,11
5358,11
5359,11
5360,11
5361,11
5362,11
5363,11
5364,11
5365,11
5366,11
5367,11
5368,11
5369,11
5370,11
5371,11
5372,11
5373,11
5374,11
5375,11
5376,11
5377,11
5378,11
5379,8
5380,6
5381,8
5382,8
5383,8
5384,8
5385,6
5386,11
5387,8
5388,8
5389,8
5390,8
5391,6
5392,8
5393,8
5394,6
5395,8
5396,8
5397,8
5398,6
5399,8
5400,8
5401,8
5402,8
5403,8
5404,8
5405,8
5406,8
5407,8
5408,8
5409,8
5410,8
5411,8
5412,8
5413,8
5414,8
5415,6
5416,8
5417,8
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,0
5438,0
5439,0
5440,2
5441,0
5442,2
5443,1
5444,2
5445,2
5446,2
5447,2
5448,5
5449,2
5450,2
5451,1
5452,5
5453,1
5454,2
5455,2
5456,2
5457,2
5458,2
5459,0
5460,5
5461,5
5462,1
5463,1
5464,2
5465,5
5466,0
5467,1
5468,0
5469,0
5470,1
5471,1
5472,0
5473,1
5474,3
5475,0
5476,2
5477,1
5478,0
5479,1
5480,1
5481,1
5482,0
5483,1
5484,0
5485,0
5486,1
5487,1
5488,0
5489,0
5490,0
5491,5
5492,2
5493,2
5494,1
5495,2
5496,0
5497,2
5498,1
5499,5
5500,2
5501,0
5502,2
5503,2
5504,0
5505,2
5506,5
5507,2
5508,5
5509,2
5510,2
5511,1
5512,0
5513,2
5514,5
5515,2
5516,2
5517,5
5518,5
5519,2
5520,2
5521,2
5522,2
5523,5
5524,0
5525,2
5526,2
5527,1
5528,2
5529,5
5530,0
5531,5
5532,0
5533,0
5534,2
5535,0
5536,1
5537,0
5538,1
5539,0
5540,0
5541,0
5542,1
5543,0
5544,0
5545,0
5546,3
5547,1
5548,2
5549,0
5550,0
5551,0
5552,2
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,2
5562,1
5563,0
5564,0
5565,1
5566,0
5567,3
5568,1
5569,5
5570,0
5571,5
5572,1
5573,3
5574,0
5575,1
5576,1
5577,0
5578,2
5579,2
5580,2
5581,2
5582,2
5583,0
5584,2
5585,0
5586,0
5587,1
5588,3
5589,1
5590,0
5591,5
5592,0
5593,1
5594,5
5595,0
5596,0
5597,0
5598,0
5599,2
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,3
5608,0
5609,0
5610,0
5611,1
5612,1
5613,3
5614,0
5615,0
5616,0
5617,0
5618,5
5619,0
5620,0
5621,0
5622,2
5623,0
5624,1
5625,1
5626,0
5627,0
5628,2
5629,1
5630,1
5631,1
5632,1
5633,1
5634,1
5635,1
5636,1
5637,1
5638,0
5639,3
5640,0
5641,1
5642,0
5643,1
5644,1
5645,1
5646,0
5647,0
5648,0
5649,5
5650,0
5651,0
5652,1
5653,5
5654,1
5655,0
5656,0
5657,0
5658,1
5659,0
5660,0
5661,2
5662,2
5663,0
5664,0
5665,2
5666,0
5667,5
5668,1
5669,0
5670,0
5671,0
5672,0
5673,3
5674,0
5675,1
5676,0
5677,0
5678,1
5679,0
5680,0
5681,1
5682,1
5683,0
5684,0
5685,0
5686,1
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,5
5694,2
5695,2
5696,1
5697,2
5698,2
5699,2
5700,2
5701,0
5702,2
5703,5
5704,5
5705,0
5706,2
5707,0
5708,5
5709,2
5710,0
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5723,1
5724,0
5725,1
5726,1
5727,1
5728,1
5729,1
5730,1
5731,1
5732,1
5733,0
5734,0
5735,5
5736,2
5737,2
5738,2
5739,2
5740,2
5741,2
5742,1
5743,1
5744,1
5745,1
5746,1
5747,0
5748,1
5749,1
5750,1
5751,1
5752,1
5753,0
5754,1
5755,1
5756,1
5757,1
5758,1
5759,0
5760,1
5761,1
5762,0
5763,1
5764,1
5765,1
5766,0
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,0
5777,1
5778,2
5779,5
5780,1
5781,5
5782,2
5783,2
5784,0
5785,2
5786,2
5787,1
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,1
5797,1
5798,1
5799,1
5800,3
