,x
2998,1
2999,4
3000,4
3001,3
3002,4
3003,0
3004,2
3005,3
3006,1
3007,4
3008,4
3009,4
3010,4
3011,1
3012,2
3013,1
3014,1
3015,1
3016,4
3017,1
3018,4
3019,4
3020,4
3021,2
3022,4
3023,4
3024,4
3025,4
3026,1
3027,3
3028,3
3029,3
3030,1
3031,1
3032,4
3033,3
3034,1
3035,0
3036,1
3037,0
3038,4
3039,4
3040,1
3041,2
3042,3
3043,4
3044,4
3045,4
3046,2
3047,3
3048,3
3049,1
3050,2
3051,1
3052,1
3053,2
3054,0
3055,3
3056,1
3057,4
3058,1
3059,3
3060,1
3061,4
3062,4
3063,4
3064,3
3065,1
3066,3
3067,4
3068,3
3069,2
3070,3
3071,1
3072,4
3073,4
3074,1
3075,4
3076,1
3077,2
3078,4
3079,4
3080,2
3081,1
3082,0
3083,0
3084,1
3085,4
3086,4
3087,4
3088,1
3089,4
3090,4
3091,1
3092,1
3093,4
3094,4
3095,4
3096,4
3097,4
3098,0
3099,4
3100,2
3101,0
3102,1
3103,4
3104,4
3105,4
3106,1
3107,1
3108,0
3109,3
3110,3
3111,3
3112,4
3113,1
3114,2
3115,4
3116,4
3117,4
3118,2
3119,4
3120,0
3121,1
3122,3
3123,1
3124,1
3125,4
3126,0
3127,3
3128,4
3129,0
3130,0
3131,1
3132,4
3133,4
3134,3
3135,0
3136,4
3137,4
3138,4
3139,2
3140,1
3141,1
3142,4
3143,1
3144,2
3145,2
3146,1
3147,1
3148,3
3149,4
3150,0
3151,0
3152,3
3153,1
3154,3
3155,3
3156,4
3157,4
3158,4
3159,3
3160,1
3161,1
3162,4
3163,1
3164,1
3165,0
3166,4
3167,4
3168,3
3169,4
3170,3
3171,1
3172,4
3173,1
3174,2
3175,4
3176,0
3177,2
3178,1
3179,4
3180,4
3181,2
3182,1
3183,1
3184,4
3185,2
3186,3
3187,3
3188,4
3189,3
3190,4
3191,4
3192,1
3193,4
3194,4
3195,3
3196,0
3197,3
3198,2
3199,3
3200,2
3201,4
3202,1
3203,4
3204,4
3205,4
3206,1
3207,0
3208,1
3209,3
3210,3
3211,1
3212,4
3213,4
3214,0
3215,4
3216,4
3217,4
3218,3
3219,4
3220,4
3221,4
3222,3
3223,1
3224,4
3225,2
3226,1
3227,4
3228,1
3229,4
3230,4
3231,4
3232,0
3233,2
3234,2
3235,3
3236,4
3237,2
3238,0
3239,4
3240,4
3241,0
3242,3
3243,1
3244,1
3245,1
3246,0
3247,4
3248,3
3249,2
3250,4
3251,0
3252,3
3253,4
3254,0
3255,1
3256,3
3257,2
3258,4
3259,3
3260,1
3261,1
3262,3
3263,4
3264,4
3265,4
3266,4
3267,2
3268,1
3269,1
3270,0
3271,0
3272,1
3273,4
3274,4
3275,4
3276,3
3277,2
3278,1
3279,4
3280,4
3281,3
3282,1
3283,3
3284,3
3285,4
3286,1
3287,4
3288,3
3289,3
3290,1
3291,4
3292,0
3293,1
3294,0
3295,1
3296,3
3297,4
3298,2
3299,4
3300,1
3301,3
3302,4
3303,4
3304,3
3305,2
3306,0
3307,3
3308,3
3309,1
3310,3
3311,3
3312,2
3313,3
3314,4
3315,4
3316,3
3317,4
3318,4
3319,1
3320,1
3321,3
3322,1
3323,3
3324,3
3325,4
3326,3
3327,4
3328,2
3329,4
3330,4
3331,3
3332,3
3333,1
3334,3
3335,2
3336,0
3337,3
3338,4
3339,3
3340,4
3341,1
3342,1
3343,4
3344,3
3345,3
3346,3
3347,3
3348,0
3349,3
3350,3
3351,1
3352,4
3353,4
3354,0
3355,4
3356,1
3357,4
3358,1
3359,0
3360,2
3361,0
3362,4
3363,4
3364,4
3365,1
3366,4
3367,2
3368,4
3369,3
3370,1
3371,4
3372,4
3373,4
3374,2
3375,1
3376,0
3377,4
3378,3
3379,1
3380,2
3381,0
3382,4
3383,3
3384,4
3385,4
3386,2
3387,4
3388,3
3389,0
3390,2
3391,1
3392,0
3393,3
3394,1
3395,3
3396,4
3397,3
3398,4
3399,1
3400,2
3401,1
3402,1
3403,4
3404,2
3405,4
3406,4
3407,1
3408,4
3409,4
3410,4
3411,1
3412,3
3413,1
3414,4
3415,3
3416,3
3417,3
3418,4
3419,4
3420,3
3421,1
3422,4
3423,3
3424,4
3425,1
3426,3
3427,1
3428,4
3429,4
3430,1
3431,4
3432,4
3433,4
3434,4
3435,1
3436,1
3437,3
3438,4
3439,3
3440,1
3441,2
3442,0
3443,4
3444,3
3445,2
3446,3
3447,3
3448,4
3449,3
3450,4
3451,1
3452,3
3453,3
3454,0
3455,3
3456,3
3457,2
3458,3
3459,4
3460,4
3461,1
3462,2
3463,4
3464,3
3465,1
3466,0
3467,4
3468,1
3469,3
3470,3
3471,4
3472,4
3473,0
3474,4
3475,4
3476,4
3477,4
3478,4
3479,0
3480,3
3481,3
3482,4
3483,4
3484,3
3485,4
3486,3
3487,4
3488,4
3489,2
3490,4
3491,4
3492,3
3493,4
3494,2
3495,4
3496,3
3497,4
3498,1
3499,0
3500,4
3501,4
3502,3
3503,1
3504,0
3505,4
3506,4
3507,3
3508,1
3509,4
3510,2
3511,4
3512,2
3513,4
3514,4
3515,1
3516,1
3517,1
3518,3
3519,1
3520,3
3521,0
3522,0
3523,4
3524,3
3525,4
3526,4
3527,4
3528,2
3529,4
3530,4
3531,4
3532,4
3533,4
3534,2
3535,0
3536,4
3537,4
3538,4
3539,2
3540,4
3541,2
3542,3
3543,4
3544,4
3545,3
3546,3
3547,4
3548,4
3549,1
3550,4
3551,0
3552,4
3553,4
3554,4
3555,3
3556,2
3557,3
3558,3
3559,3
3560,4
3561,4
3562,4
3563,1
3564,4
3565,0
3566,1
3567,2
3568,4
3569,0
3570,1
3571,4
3572,1
3573,4
3574,2
3575,0
3576,4
3577,4
3578,4
3579,1
3580,3
3581,1
3582,2
3583,4
3584,4
3585,4
3586,4
3587,4
3588,4
3589,4
3590,4
3591,4
3592,4
3593,4
3594,4
3595,0
3596,4
3597,1
3598,4
3599,4
3600,3
3601,4
3602,4
3603,3
3604,1
3605,3
3606,4
3607,3
3608,4
3609,4
3610,4
3611,3
3612,0
3613,4
3614,3
3615,0
3616,2
3617,4
3618,4
3619,4
3620,4
3621,4
3622,2
3623,1
3624,1
3625,4
3626,0
3627,1
3628,4
3629,0
3630,1
3631,4
3632,4
3633,4
3634,4
3635,1
3636,4
3637,4
3638,3
3639,3
3640,4
3641,4
3642,4
3643,4
3644,4
3645,4
3646,3
3647,4
3648,0
3649,4
3650,4
3651,2
3652,4
3653,4
3654,3
3655,4
3656,3
3657,3
3658,4
3659,2
3660,0
3661,4
3662,4
3663,3
3664,2
3665,3
3666,4
3667,1
3668,4
3669,4
3670,2
3671,4
3672,4
3673,4
3674,4
3675,1
3676,4
3677,4
3678,1
3679,4
3680,4
3681,4
3682,4
3683,4
3684,4
3685,3
3686,4
3687,4
3688,1
3689,4
3690,1
3691,1
3692,4
3693,4
3694,4
3695,4
3696,4
3697,2
3698,0
3699,4
3700,1
3701,3
3702,1
3703,4
3704,4
3705,4
3706,2
3707,2
3708,4
3709,4
3710,4
3711,4
3712,3
3713,4
3714,4
3715,4
3716,3
3717,3
3718,2
3719,3
3720,1
3721,1
3722,4
3723,4
3724,4
3725,4
3726,4
3727,4
3728,3
3729,4
3730,4
3731,3
3732,4
3733,4
3734,4
3735,4
3736,4
3737,4
3738,1
3739,2
3740,4
3741,1
3742,1
3743,4
3744,4
3745,4
3746,4
3747,4
3748,4
3749,4
3750,2
3751,3
3752,3
3753,3
3754,4
3755,4
3756,4
3757,4
3758,2
3759,4
3760,3
3761,4
3762,4
3763,1
3764,4
3765,0
3766,4
3767,4
3768,4
3769,4
3770,3
3771,4
3772,1
3773,4
3774,4
3775,2
3776,4
3777,4
3778,4
3779,4
3780,4
3781,0
3782,1
3783,2
3784,3
3785,4
3786,4
3787,4
3788,4
3789,4
3790,1
3791,4
3792,4
3793,4
3794,4
3795,4
3796,0
3797,4
3798,3
3799,0
3800,4
3801,4
3802,1
